n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
314,4.461783439490445,10.90095846645367,283.0,0.0,9639,15,0.000676254148393,1.867505308097453e-06,0.0726775956284153,68.0,0.06,0
184,3.625,19.3224043715847,385.0,0.0,9657,15,0.0005669233415437,5.358557831640088e-06,0.1583710407239819,57.0,0.04,0
342,4.307017543859649,13.700879765395891,612.0,0.0,9719,15,0.0006075252590999,1.83567333308287e-06,0.0779220779220779,60.0,0.03,0
565,3.870796460176991,7.904255319148935,262.0,0.0,9725,15,0.0008827301556172,1.4183993972775194e-05,0.0711484593837535,94.0,0.05,0
431,4.027842227378191,10.916279069767445,688.0,0.0,9728,15,0.0005995244960465,3.635732679664961e-06,0.059577677224736,59.0,0.05,0
272,3.963235294117647,15.298892988929884,351.0,0.0,9757,15,0.0008329746011477,3.654656725812155e-06,0.0623417721518987,86.0,0.04,0
202,4.321782178217822,14.233830845771134,423.0,0.0,9756,15,0.0007250777397019,1.868352545227018e-06,0.073224043715847,73.0,0.03,0
258,4.414728682170543,13.190661478599212,450.0,0.0,9770,15,0.0007164285537616,1.8686071376592925e-06,0.0581730769230769,72.0,0.04,0
288,3.7222222222222223,11.313588850174211,466.0,0.0,9776,15,0.0004383414471038,1.8181027500803265e-06,0.081081081081081,39.0,0.07,0
436,3.5779816513761467,6.197701149425278,359.0,0.0,9805,15,0.0006317052342478,3.5989897638134184e-06,0.0607831677381648,63.0,0.03,0
304,4.220394736842105,11.3003300330033,322.0,0.0,9824,15,0.000693079229075,1.962366427837382e-06,0.109090909090909,71.0,0.05,0
464,4.885775862068965,8.205183585313172,429.0,0.0,9850,15,0.0005530240989458,6.259313157552402e-08,0.046031746031746,53.0,0.11,0
337,3.8753709198813056,10.303571428571423,403.0,0.0,9852,15,0.0004868719119991,5.335662120903657e-06,0.073170731707317,46.0,0.04,0
314,4.04140127388535,10.33865814696485,474.0,0.0,9857,15,0.000823020983082,1.9637360871994776e-06,0.0579420579420579,86.0,0.05,0
379,4.738786279683377,8.51322751322751,298.0,0.0,9906,15,0.0019032886656065,2.2028267352418858e-07,0.1576576576576576,424.0,0.17,0
367,4.283378746594005,9.748633879781412,435.0,0.0,9921,15,0.0008774716234946,3.648318467277063e-06,0.0496592015579357,93.0,0.07,0
223,4.7757847533632285,11.873873873873864,303.0,0.0,9966,15,0.0005513267028262,1.884531738406825e-06,0.0459183673469387,53.0,0.08,0
324,4.308641975308642,10.59133126934984,467.0,0.0,9968,15,0.0004199846038888,0.0026417950366071,0.071301247771836,40.0,0.06,0
407,4.457002457002457,8.465517241379306,405.0,0.0,10015,15,0.0009992642996484,1.9383471466184504e-06,0.0647908182154757,107.0,0.09,0
251,4.171314741035856,12.192,392.0,0.0,10012,15,0.0016573428908421,0.0031617985403159,0.1140642303433001,297.0,0.19,0
259,4.166023166023166,12.410852713178286,378.0,0.0,10027,15,0.0006476104118299,1.8776981324698776e-06,0.0723163841807909,64.0,0.04,0
341,3.560117302052786,9.96470588235294,470.0,0.0,10023,15,0.0009247897525873,7.184890891097318e-06,0.0544672718585762,100.0,0.05,0
354,4.759887005649717,9.74787535410764,370.0,0.0,10046,15,0.0005602088503349,5.319579314262017e-06,0.057315233785822,55.0,0.05,0
132,4.257575757575758,21.38931297709924,343.0,0.0,10056,15,0.0004829091562464,2.7262118265930003e-06,0.0998650472334682,45.0,0.05,0
263,4.64638783269962,10.248091603053426,507.0,0.0,10102,15,0.0007887042382756,1.955227858560412e-06,0.0592132505175983,82.0,0.05,0
457,2.8665207877461705,7.40570175438596,561.0,0.0,10109,15,0.0004365022351236,6.871770554931378e-08,0.036036036036036,39.0,0.08,0
329,4.024316109422492,10.384146341463415,276.0,0.0,10152,15,0.0006582297262309,7.095981454422159e-06,0.0674891146589259,66.0,0.04,0
148,4.141891891891892,15.870748299319722,562.0,0.0,10154,15,0.0008054058290756,5.477707914355455e-06,0.1792982456140351,85.0,0.07,0
156,4.512820512820513,21.34838709677419,290.0,0.0,10173,15,0.000750570486006,4.488925851075894e-06,0.0839727195225916,76.0,0.08,0
254,4.397637795275591,12.920948616600787,589.0,0.0,10195,15,0.0004820254315652,1.8149525587166357e-06,0.08130081300813,44.0,0.05,0
246,4.646341463414634,13.902040816326528,327.0,0.0,10249,15,0.001644546386634,9.069221682984673e-08,0.1152204836415362,285.0,0.18,0
185,3.740540540540541,14.005434782608692,628.0,0.0,10280,15,0.0006212558003779,1.878179076967105e-06,0.0896103896103896,63.0,0.05,0
318,4.034591194968553,10.17350157728706,330.0,0.0,10305,15,0.0005349904569641,3.6069378131193342e-06,0.077127659574468,50.0,0.04,0
178,3.99438202247191,19.276836158192083,539.0,0.0,10366,15,0.0004239032455718,3.563213600681054e-06,0.0873949579831932,38.0,0.06,0
247,4.757085020242915,10.617886178861784,657.0,0.0,10421,15,0.0004920764180281,1.8323511200932176e-06,0.0696864111498257,47.0,0.09,0
358,4.343575418994414,8.344537815126042,467.0,0.0,10439,15,0.0003502898208394,5.8861234542551194e-08,0.0566666666666666,28.0,0.07,0
167,4.437125748502994,22.51204819277108,423.0,0.0,10467,15,0.0013998830186098,4.034273302572042e-06,0.1219512195121951,211.0,0.15,0
307,4.785016286644951,10.398692810457511,503.0,0.0,10532,15,0.0009876918929054,5.449235855488412e-06,0.0725308641975308,105.0,0.09,0
226,3.814159292035398,11.684444444444445,303.0,0.0,10531,15,0.00049471339554,6.820227571959748e-08,0.0890151515151515,44.0,0.05,0
119,4.285714285714286,28.059322033898297,460.0,0.0,10593,15,0.0006126976382831,1.4126602749275054e-05,0.0927601809954751,61.0,0.08,0
220,3.959090909090909,14.07762557077625,573.0,0.0,10609,15,0.000660501863636,1.874699241029308e-06,0.1167574107683,66.0,0.03,0
271,4.398523985239852,14.203703703703704,681.0,0.0,10626,15,0.0006557462351997,6.072705809116001e-06,0.0835016835016835,66.0,0.05,0
208,4.399038461538462,16.053140096618357,328.0,0.0,10634,15,0.0007160920139623,8.902604634553051e-06,0.1257657657657657,76.0,0.04,0
118,4.533898305084746,29.145299145299145,268.0,0.0,10640,15,0.0007462131087386,1.0676123726587495e-05,0.1307847082494969,79.0,0.09,0
407,4.407862407862408,8.167487684729062,352.0,0.0,10669,15,0.0007469042797477,3.6452247061591256e-06,0.0551643192488262,77.0,0.05,0
427,4.786885245901639,7.171361502347407,572.0,0.0,10689,15,0.0006174835069793,3.606403176231884e-06,0.0473407364114552,60.0,0.09,0
249,4.044176706827309,13.463709677419352,343.0,0.0,10697,15,0.0004853379881901,7.617234283533894e-08,0.0536585365853658,44.0,0.05,0
231,4.021645021645021,14.839130434782604,386.0,0.0,10722,15,0.0006760787375422,3.608416498458125e-06,0.0709325396825396,68.0,0.03,0
169,4.183431952662722,20.32142857142857,393.0,0.0,10758,15,0.0004724979901857,9.5632969639501e-08,0.073170731707317,43.0,0.07,0
339,4.2536873156342185,10.029585798816562,340.0,0.0,10774,15,0.0005310722184728,9.06624653386624e-08,0.0517970401691331,49.0,0.06,0
404,4.623762376237623,8.808933002481389,365.0,0.0,10767,15,0.0006616649019543,5.382571668593594e-06,0.0879781420765027,66.0,0.06,0
309,4.016181229773463,9.759740259740257,320.0,0.0,10787,15,0.0005089970363354,0.002643564074653,0.0542635658914728,51.0,0.03,0
252,4.662698412698413,12.669322709163344,322.0,0.0,10828,15,0.0016937122997025,4.307128818792265e-06,0.1201079622132253,296.0,0.15,0
252,4.662698412698413,12.669322709163344,322.0,0.0,10829,15,0.0016937122997008,4.307128818802154e-06,0.1201079622132253,296.0,0.15,0
596,4.060402684563758,5.514285714285706,316.0,0.0,10831,15,0.0006694658670153,1.8574576956075545e-06,0.0558115719406042,76.0,0.04,0
156,3.493589743589744,19.212903225806446,493.0,0.0,10834,15,0.000592790424789,1.0445216649633958e-07,0.0785714285714285,57.0,0.07,0
446,4.201793721973094,7.689887640449433,360.0,0.0,10870,15,0.0006493948601679,5.359023708771355e-06,0.0532467532467532,64.0,0.03,0
280,4.410714285714286,12.129032258064514,482.0,0.0,10875,15,0.0006154434415718,1.087207357500131e-07,0.0703918722786647,60.0,0.07,0
289,4.159169550173011,14.38888888888889,726.0,0.0,10891,15,0.0004941154885763,1.0211775408611469e-07,0.0835095137420718,47.0,0.07,0
183,4.33879781420765,15.4010989010989,313.0,0.0,10896,15,0.0006099326570134,3.577550650258866e-06,0.084084084084084,57.0,0.04,0
197,4.314720812182741,13.617346938775508,329.0,0.0,10900,15,0.0005426369216786,1.8425322571425624e-06,0.094017094017094,50.0,0.02,0
94,4.329787234042553,26.1505376344086,389.0,0.0,10921,15,0.0004609646969221,6.5620041880404e-08,0.1107692307692307,40.0,0.13,0
267,4.411985018726591,11.537593984962395,650.0,0.0,10947,15,0.0008740082244393,5.435003935962668e-06,0.0764587525150905,92.0,0.08,0
411,4.384428223844282,7.936585365853658,287.0,0.0,10953,15,0.0005454783570264,1.1622032664458725e-07,0.0555041628122109,53.0,0.06,0
528,4.759469696969697,8.916508538899421,446.0,0.0,10979,15,0.0009888583874288,5.507087499144823e-06,0.0530770990619995,106.0,0.07,0
408,4.360294117647059,7.975429975429965,287.0,0.0,10982,15,0.0006481360153451,1.0654001476117602e-05,0.073200241984271,66.0,0.05,0
227,4.537444933920705,13.345132743362823,387.0,0.0,10983,15,0.0005894612580538,1.544022365737334e-07,0.0606060606060606,58.0,0.06,0
387,4.423772609819121,8.699481865284966,651.0,0.0,11058,15,0.0006131399573478,9.525919893842671e-06,0.0677966101694915,62.0,0.06,0
177,4.112994350282486,15.210227272727268,569.0,0.0,11064,15,0.0003860483549191,7.167471915602872e-08,0.1563218390804597,33.0,0.1,0
223,4.565022421524664,14.01801801801801,530.0,0.0,11095,15,0.000517398779998,1.3781063739098368e-07,0.0663265306122449,51.0,0.07,0
215,4.6,13.953271028037385,783.0,0.0,11109,15,0.0005848798297905,1.1190355820838405e-07,0.0677847658979734,56.0,0.1,0
172,4.72093023255814,18.81286549707601,550.0,0.0,11130,15,0.00046413582851,1.8193210300726288e-06,0.0789779326364692,43.0,0.08,0
325,4.28923076923077,12.86728395061728,481.0,0.0,11153,15,0.0007930887466374,1.953062942212929e-06,0.0712620712620712,83.0,0.05,0
202,4.737623762376238,13.557213930348253,357.0,0.0,11156,15,0.0005705388108502,3.61261675227436e-06,0.0478431372549019,55.0,0.06,0
77,4.3896103896103895,31.84210526315789,397.0,0.0,11190,15,0.0006756819922805,3.678828211114467e-06,0.141826923076923,72.0,0.1,0
271,4.594095940959409,10.577777777777778,524.0,0.0,11230,15,0.0007518310730124,1.885269941281671e-06,0.0571428571428571,77.0,0.06,0
316,3.734177215189873,8.514285714285705,360.0,0.0,11282,15,0.0005702215872775,1.8430483297967563e-06,0.0407843137254901,54.0,0.03,0
310,4.403225806451613,8.783171521035591,391.0,0.0,11293,15,0.0004977813059142,1.8254491558427068e-06,0.0581395348837209,46.0,0.04,0
361,3.916897506925208,9.305555555555555,353.0,0.0,11307,15,0.0004603389047654,1.8210329171918556e-06,0.0846153846153846,45.0,0.05,0
241,4.609958506224066,13.0875,323.0,0.0,11353,15,0.0006191313898881,5.363425245270392e-06,0.0707792207792207,61.0,0.06,0
489,3.3537832310838445,8.950819672131146,422.0,0.0,11379,15,0.000380886923983,1.781110318575306e-06,0.0541310541310541,31.0,0.01,0
277,3.545126353790614,10.95289855072463,353.0,0.0,11401,15,0.0006771666344622,3.6425611466020816e-06,0.0542372881355932,67.0,0.05,0
225,4.262222222222222,14.816964285714285,303.0,0.0,11404,15,0.0006023455010909,3.6095757815275193e-06,0.068235294117647,60.0,0.02,0
54,4.351851851851852,62.301886792452834,570.0,0.0,11413,15,0.0009358472794823,5.478591618971596e-06,0.1624869383490073,102.0,0.23,0
231,4.454545454545454,16.595652173913045,612.0,0.0,11416,15,0.0008815898597076,3.678210701965849e-06,0.0791836734693877,93.0,0.05,0
425,4.905882352941177,7.408018867924525,454.0,0.0,11439,15,0.0005744693152485,1.4069560420740046e-05,0.0514285714285714,56.0,0.13,0
225,4.613333333333333,13.888392857142849,307.0,0.0,11452,15,0.0005335374201653,1.3328005970310364e-07,0.0555102040816326,54.0,0.07,0
173,4.341040462427745,15.49418604651162,513.0,0.0,11451,15,0.0014981365268981,4.019207145978782e-06,0.1173361522198731,218.0,0.17,0
173,4.341040462427745,15.49418604651162,513.0,0.0,11450,15,0.0014981365268966,4.019207145979701e-06,0.1173361522198731,218.0,0.17,0
273,4.344322344322344,9.63235294117647,370.0,0.0,11457,15,0.0006613908363221,1.1757696672403553e-07,0.0644808743169398,65.0,0.06,0
319,3.9122257053291536,9.61006289308176,367.0,0.0,11489,15,0.0007017697003488,9.677117944666608e-08,0.0587808417997097,69.0,0.07,0
215,4.530232558139535,14.4392523364486,423.0,0.0,11493,15,0.0005238559265282,1.887780241256879e-06,0.0919191919191919,49.0,0.03,0
419,4.341288782816229,9.624401913875593,587.0,0.0,11500,15,0.0006920498429133,3.6058076610795567e-06,0.0538461538461538,70.0,0.04,0
380,3.1,8.211081794195243,530.0,0.0,11511,15,0.0009257390126138,1.9247742380290855e-06,0.0629274965800273,96.0,0.06,0
229,3.633187772925764,11.679824561403509,491.0,0.0,11558,15,0.0004686120850394,7.970895436312147e-08,0.0593792172739541,43.0,0.06,0
275,3.8,12.142335766423356,415.0,0.0,11570,15,0.0007858170887821,3.6604376375998753e-06,0.0761904761904761,82.0,0.06,0
497,4.317907444668008,6.197580645161285,386.0,0.0,11572,15,0.0008896766227855,3.6948858984789182e-06,0.0754446356855995,93.0,0.06,0
543,4.362799263351749,6.424354243542431,515.0,0.0,10837,15,0.0007357199985971,1.8055359251114277e-07,0.0944099378881987,77.0,0.09,0
244,4.307377049180328,12.765432098765428,298.0,0.0,11646,15,0.000400892580909,5.0123766798064633e-08,0.1041666666666666,35.0,0.1,0
514,3.5252918287937742,8.319688109161794,466.0,0.0,3686,15,0.0004922778708447,1.8296552931574856e-06,0.0451219512195121,45.0,0.04,0
538,4.631970260223048,6.320297951582859,432.0,0.0,11658,15,0.0004411699044759,6.758099214052528e-08,0.0534262485481997,42.0,0.07,0
522,3.28352490421456,5.675623800383877,333.0,0.0,11677,15,0.0005599887463222,3.5761230110196784e-06,0.0523049645390071,54.0,0.03,0
473,4.505285412262157,6.519067796610162,520.0,0.0,11682,15,0.0008155351665576,5.46043687856325e-06,0.0652631578947368,87.0,0.06,0
337,4.13946587537092,7.014880952380949,298.0,0.0,11683,15,0.0006070721929649,1.3097079134128257e-07,0.0587002096436058,59.0,0.06,0
475,4.585263157894737,8.782700421940925,348.0,0.0,11687,15,0.0005430410514538,1.2103138444764594e-07,0.0763285024154589,52.0,0.07,0
282,3.971631205673759,11.451957295373658,357.0,0.0,11714,15,0.0006774275237896,5.354569650781211e-06,0.0581702802749867,68.0,0.04,0
239,3.297071129707113,11.78991596638655,372.0,0.0,11718,15,0.0005171995510801,6.020473447750699e-08,0.0597439544807965,46.0,0.04,0
471,4.6687898089171975,6.648936170212767,417.0,0.0,11769,15,0.0006976981919964,5.3710106071135456e-06,0.0531468531468531,69.0,0.06,0
199,4.0954773869346734,18.46464646464646,509.0,0.0,11787,15,0.0015806669590327,1.1018019596744053e-06,0.1033816425120772,242.0,0.19,0
330,4.466666666666667,8.9483282674772,280.0,0.0,11817,15,0.000563350753639,9.541740356000354e-08,0.0714285714285714,54.0,0.07,0
337,3.845697329376855,9.839285714285706,318.0,0.0,11819,15,0.0005748922996541,3.604323913895606e-06,0.0530612244897959,55.0,0.03,0
244,4.307377049180328,12.337448559670776,312.0,0.0,11849,15,0.0008218654607103,5.445544146525021e-06,0.0799726589200273,86.0,0.05,0
235,4.391489361702128,13.465811965811955,338.0,0.0,11885,15,0.0006728305941246,6.085453349591456e-06,0.0624008461131676,68.0,0.04,0
247,4.534412955465587,13.971544715447152,293.0,0.0,11882,15,0.000736994240391,3.640115269579668e-06,0.0958503798947983,76.0,0.05,0
216,4.458333333333333,14.204651162790697,402.0,0.0,11904,15,0.0003066101798007,3.938974304167049e-08,0.0761904761904761,23.0,0.08,0
260,4.276923076923077,12.97683397683397,320.0,0.0,11918,15,0.0008057187116881,7.0956002947305565e-06,0.0792811839323467,86.0,0.05,0
464,4.338362068965517,8.025917926565867,440.0,0.0,11921,15,0.001040952197169,3.156233638003747e-07,0.052003410059676,113.0,0.11,0
151,4.132450331125828,18.546666666666667,557.0,0.0,11997,15,0.0003684762034848,3.9895880690156473e-08,0.0584615384615384,31.0,0.07,0
164,4.121951219512195,15.656441717791411,444.0,0.0,12004,15,0.0005615901746034,1.4620138767301172e-07,0.0972549019607843,55.0,0.07,0
343,4.370262390670554,8.900584795321633,359.0,0.0,12007,15,0.0007625149916355,1.9693902596219167e-06,0.0900058445353594,78.0,0.05,0
300,4.336666666666667,10.973244147157189,348.0,0.0,12008,15,0.0005926812414449,8.757204052079876e-08,0.0925490196078431,57.0,0.07,0
140,4.635714285714286,17.323741007194236,281.0,0.0,12013,15,0.0006212015833189,9.997912772485592e-07,0.0708020050125313,63.0,0.1,0
219,4.447488584474886,14.004587155963298,344.0,0.0,12028,15,0.0004964737021593,1.84075355076254e-06,0.0767676767676767,47.0,0.03,0
215,4.604651162790698,13.387850467289711,443.0,0.0,12080,15,0.0005536992528018,3.6221869604939417e-06,0.0859903381642512,54.0,0.06,0
289,4.647058823529412,11.131944444444445,406.0,0.0,12126,15,0.0005851953848934,1.0999040963571401e-07,0.0596078431372549,56.0,0.07,0
184,4.342391304347826,12.819672131147534,563.0,0.0,12153,15,0.000563300833331,1.1055545757005205e-07,0.070204081632653,54.0,0.07,0
455,4.720879120879121,6.286343612334791,401.0,0.0,12158,15,0.0023175936897405,3.9739102078297565e-06,0.1184668989547038,535.0,0.11,0
390,4.2846153846153845,7.473007712082257,313.0,0.0,12172,15,0.000578100853959,1.842315067201908e-06,0.0665961945031712,57.0,0.03,0
198,3.702020202020202,14.898477157360404,440.0,0.0,12197,15,0.0004998667896973,8.360838274659428e-08,0.0841638981173864,46.0,0.04,0
214,4.551401869158879,11.014084507042243,305.0,0.0,12202,15,0.000696498605972,2.7608603010984223e-06,0.054326923076923,70.0,0.05,0
383,4.814621409921671,7.442408376963345,444.0,0.0,12228,15,0.0006475078543513,5.330256180116841e-06,0.0476190476190476,62.0,0.09,0
248,4.391129032258065,12.319838056680162,436.0,0.0,12253,15,0.0006629753808562,8.480708645601069e-06,0.151360544217687,68.0,0.04,0
164,3.5609756097560976,20.29447852760736,703.0,0.0,12282,15,0.0005675032487665,5.344725340041646e-06,0.1500754147812971,57.0,0.05,0
192,4.208333333333333,19.91623036649214,580.0,0.0,12294,15,0.0005081390077998,9.409728642071539e-08,0.1719576719576719,49.0,0.05,0
246,4.605691056910569,15.538775510204074,671.0,0.0,12317,15,0.0006939764784572,2.4602930970759412e-05,0.1266968325791855,71.0,0.07,0
365,4.473972602739726,12.936813186813184,558.0,0.0,12359,15,0.0008796447091994,7.362594013858177e-06,0.1305263157894736,95.0,0.06,0
295,4.077966101694916,9.187074829931968,310.0,0.0,12394,15,0.0007939277402539,1.9248660556969304e-06,0.0715962441314553,82.0,0.06,0
337,4.198813056379822,9.625,457.0,0.0,12419,15,0.0004654706098861,3.5602092301769588e-06,0.0566801619433198,42.0,0.05,0
631,4.098256735340729,5.739682539682534,576.0,0.0,12425,15,0.0008327302215693,1.794368417965262e-07,0.0564912280701754,86.0,0.08,0
534,4.685393258426966,5.61913696060037,510.0,0.0,12431,15,0.0011124767948544,2.0146596514893744e-06,0.0573077715934858,121.0,0.09,0
266,4.631578947368421,10.109433962264143,663.0,0.0,12503,15,0.0006147898832601,5.348687028715156e-06,0.0645363408521303,61.0,0.06,0
303,4.2772277227722775,9.132450331125822,348.0,0.0,12524,15,0.0005143069251283,1.827224897202332e-06,0.0498338870431893,47.0,0.03,0
222,4.099099099099099,12.923076923076922,371.0,0.0,12569,15,0.0004551408117708,1.8315903844164368e-06,0.0674763832658569,42.0,0.03,0
385,4.251948051948052,7.359375,740.0,0.0,12572,15,0.0004846787975226,1.8304419535886296e-06,0.0548780487804878,46.0,0.05,0
263,3.783269961977186,15.14885496183206,510.0,0.0,12610,15,0.0006054659500821,1.9422477742987647e-06,0.0886524822695035,61.0,0.02,0
170,4.694117647058824,18.59171597633136,315.0,0.0,12620,15,0.0006844314594195,1.897878173219504e-06,0.0988894764674775,69.0,0.06,0
353,4.413597733711049,8.91477272727272,335.0,0.0,12626,15,0.0008082273467213,1.3245694174065108e-05,0.0615694164989939,85.0,0.06,0
324,4.574074074074074,9.510835913312684,273.0,0.0,12734,15,0.0006934983235658,9.95942827767094e-08,0.0518038852913968,68.0,0.08,0
309,4.566343042071197,10.8538961038961,472.0,0.0,12743,15,0.0004849701750985,1.850359820941156e-06,0.1114982578397212,44.0,0.06,0
287,4.087108013937282,10.972027972027965,530.0,0.0,12754,15,0.0003494967326291,1.8047290454200196e-06,0.0569800569800569,29.0,0.05,0
238,4.848739495798319,12.691983122362858,443.0,0.0,12760,15,0.0008782165977508,2.074959369045449e-07,0.0601217656012176,93.0,0.14,0
221,3.692307692307693,12.922727272727268,544.0,0.0,12815,15,0.0008012890371731,3.643227212603689e-06,0.0772476468679,84.0,0.05,0
321,4.305295950155763,7.6625,449.0,0.0,12814,15,0.0006910406874251,5.359087497108817e-06,0.0461538461538461,70.0,0.04,0
344,4.468023255813954,9.0408163265306,355.0,0.0,12824,15,0.0004974662009735,1.853824431116942e-06,0.0499419279907084,46.0,0.04,0
249,4.622489959839357,12.552419354838705,495.0,0.0,12845,15,0.0008620709267118,3.6515174447590418e-06,0.0811049074346165,90.0,0.07,0
377,3.673740053050398,8.103723404255312,312.0,0.0,12852,15,0.0005200662201852,7.748218139057925e-08,0.0582793709528214,48.0,0.05,0
401,3.57356608478803,9.13,398.0,0.0,12854,15,0.0008168025966318,1.9429562435287845e-06,0.0500782472613458,84.0,0.05,0
223,3.946188340807175,12.7072072072072,290.0,0.0,12867,15,0.0005442421960449,3.605748030831524e-06,0.0763285024154589,51.0,0.03,0
184,4.369565217391305,10.590163934426227,508.0,0.0,12871,15,0.0004668843129651,3.5676632153804057e-06,0.1241565452091768,43.0,0.05,0
458,4.211790393013101,8.934354485776806,516.0,0.0,12877,15,0.0024597973506928,2.633230459464221e-06,0.0907441016333938,518.0,0.16,0
426,4.197183098591549,6.675294117647049,462.0,0.0,12878,15,0.000445113598402,4.9734529805851536e-08,0.0873949579831932,40.0,0.1,0
305,4.432786885245902,13.595394736842106,561.0,0.0,12904,15,0.0005172186938517,1.8221844595512124e-06,0.0961945031712473,49.0,0.04,0
396,4.421717171717172,10.189873417721516,501.0,0.0,12958,15,0.0006284528914567,7.107012577985934e-06,0.0471869328493647,62.0,0.05,0
298,4.110738255033557,10.723905723905718,305.0,0.0,12984,15,0.0006387385359161,1.4347018598335134e-07,0.0477918935269207,65.0,0.07,0
287,4.369337979094077,10.56993006993007,277.0,0.0,12996,15,0.000586869065603,1.8354583056057208e-06,0.0558069381598793,56.0,0.03,0
346,4.502890173410405,8.782608695652165,398.0,0.0,13014,15,0.0006096478268363,1.2855327257375405e-07,0.0572764465225014,61.0,0.08,0
59,4.423728813559322,45.98275862068965,430.0,0.0,13048,15,0.0005800936432559,5.371600151791724e-06,0.1545098039215686,57.0,0.17,0
284,4.422535211267606,10.742049469964664,302.0,0.0,13088,15,0.000639045825894,1.703044927902064e-07,0.0769230769230769,64.0,0.09,0
255,4.631372549019608,12.330708661417315,407.0,0.0,13114,15,0.000793961964722,8.878419605112086e-06,0.0751573491299518,85.0,0.07,0
202,4.594059405940594,14.880597014925373,452.0,0.0,13122,15,0.0004196648244676,1.8144387973376224e-06,0.0814393939393939,37.0,0.07,0
61,4.229508196721311,53.266666666666666,591.0,0.0,13151,15,0.0006277968775872,5.369547422646659e-06,0.1645493042952208,63.0,0.2,0
252,4.071428571428571,16.342629482071715,470.0,0.0,13178,15,0.0005641832228811,3.616927051493156e-06,0.0580693815987933,54.0,0.02,0
285,4.4035087719298245,14.09154929577464,352.0,0.0,13187,15,0.0006890939661752,3.621433732934586e-06,0.0907928388746803,74.0,0.05,0
245,4.073469387755102,17.15983606557376,566.0,0.0,13189,15,0.0005722145100059,4.480482091813683e-06,0.0671768707482993,55.0,0.02,0
332,4.626506024096385,9.610271903323252,309.0,0.0,13205,15,0.0006307499433884,1.877535596155081e-06,0.0511784511784511,62.0,0.05,0
196,4.494897959183674,12.2102564102564,362.0,0.0,13211,15,0.0005627223150569,1.869733255504622e-06,0.1118367346938775,58.0,0.06,0
409,4.26161369193154,7.816176470588229,311.0,0.0,13254,15,0.0005897405917279,1.852506904552908e-06,0.0614954577218728,57.0,0.03,0
282,4.535460992907802,10.604982206405694,579.0,0.0,13274,15,0.0005425495710448,1.8894107949620336e-06,0.0682624113475177,52.0,0.05,0
588,4.017006802721088,5.286201022146504,445.0,0.0,13301,15,0.0007675897258759,1.3383119940195182e-07,0.0522028878193261,77.0,0.07,0
197,4.558375634517766,12.668367346938773,407.0,0.0,13372,15,0.0005619106100876,1.8534049409483307e-06,0.0586734693877551,54.0,0.03,0
139,4.669064748201439,19.210144927536227,347.0,0.0,13423,15,0.0005196702410985,1.851043939814706e-06,0.0787878787878788,49.0,0.07,0
325,4.12,10.262345679012338,516.0,0.0,13435,15,0.0007009594634488,0.0026418922685614,0.0490384615384615,74.0,0.05,0
276,4.184782608695652,11.258181818181818,459.0,0.0,13466,15,0.0006607114067937,1.8924794400546936e-06,0.0983606557377049,66.0,0.05,0
523,4.4703632887189295,7.262452107279688,607.0,0.0,13507,15,0.0008209444301421,3.699502751547107e-06,0.0668614086335605,87.0,0.07,0
377,4.442970822281168,6.8510638297872335,269.0,0.0,13557,15,0.0007928255385106,1.8596857028002051e-06,0.0694915254237288,82.0,0.06,0
327,4.333333333333333,9.610429447852754,674.0,0.0,13578,15,0.0005480805166594,5.348482727651414e-06,0.0629432624113475,52.0,0.04,0
152,4.144736842105263,21.019867549668867,296.0,0.0,13593,15,0.0004931768912105,7.477688374329647e-08,0.0707070707070707,46.0,0.07,0
485,4.296907216494845,8.613636363636354,394.0,0.0,13663,15,0.00058006617703,3.625246566244431e-06,0.0791855203619909,56.0,0.03,0
315,4.152380952380953,11.36942675159235,366.0,0.0,13716,15,0.0006126694385888,1.399490344293026e-07,0.0684835779175401,60.0,0.06,0
460,3.941304347826087,6.616557734204791,542.0,0.0,13718,15,0.0006401796563752,3.604412117042284e-06,0.061038961038961,63.0,0.03,0
440,4.302272727272728,7.963553530751701,325.0,0.0,13730,15,0.0005128520288063,1.0297219449966693e-07,0.0656028368794326,54.0,0.05,0
345,4.385507246376812,8.819767441860463,345.0,0.0,13828,15,0.0006811478485127,5.357064648454336e-06,0.0412480169222633,67.0,0.04,0
306,3.5620915032679736,9.304918032786874,380.0,0.0,13865,15,0.0010394465631077,3.686139489221694e-06,0.0949579831932773,109.0,0.08,0
225,4.368888888888889,12.651785714285706,402.0,0.0,13949,15,0.0005493856613811,1.8345363229606351e-06,0.0901360544217687,51.0,0.03,0
220,4.031818181818182,12.365296803652964,322.0,0.0,13954,15,0.0006317259556186,1.1660294053852637e-07,0.0578609000584453,62.0,0.06,0
401,4.448877805486284,6.74,490.0,0.0,14066,15,0.0004612802568164,8.758167450137139e-08,0.0742240215924426,43.0,0.1,0
239,4.108786610878661,12.96638655462184,463.0,0.0,14070,15,0.0005581331334776,1.8414926464827485e-06,0.0875850340136054,54.0,0.03,0
389,3.930591259640103,8.118556701030926,341.0,0.0,14076,15,0.0005247045719432,7.1444222970407e-08,0.0541062801932367,48.0,0.06,0
